Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";Connaissance;"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";"Précision de la donnée";"Présence d'un contour valide"
2018;5481;2A;2A271;Sarrola-Carcopino;"2018-07-31 14:33:00";Population;3;1600;;1600;;;;;;;;;;4;3;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5482;34;34175;Mourèze;"2018-08-04 12:46:00";Population;2;130;;130;;;;;;;;;;4;3;1;Probable;Coordinateur;"Involontaire (particulier)";Oui;Non;;;;;;;;;Non
2018;5483;2A;2A345;Vero;"2018-08-01 13:48:00";Indéterminé;;200;;200;;;;;;;;;;4;3;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5484;34;34165;Montbazin;"2018-08-05 15:05:00";Indéterminé;2;153404;153404;;;;;;;;;;1;4;3;3;Probable;Coordinateur;Malveillance;Oui;Non;;;;23;5;SO;45;;Non
2018;5493;34;34054;Cassagnoles;"2018-07-30 05:17:00";Indéterminé;3;585;;585;;;;;;;;;;4;3;1;Certaine;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5494;34;34054;Cassagnoles;"2018-07-30 05:18:00";Indéterminé;3;7996;;7996;;;;;;;;;1;4;3;1;Certaine;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5495;34;34141;"Livinière (La)";"2018-07-30 05:26:00";Indéterminé;3;529;;529;;;;;;;;;;4;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5496;34;34061;Causses-et-Veyran;"2018-08-02 15:22:00";Vigie-caméra;2;4399;4399;;;;;;;;;;1;4;3;4;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5502;34;34232;Roquebrun;"2018-08-04 15:18:00";Vigie-caméra;2;50420;;50420;;;;;;;;;1;4;3;1;Probable;Coordinateur;"Involontaire (particulier)";Oui;Non;;;;;;;;;Non
2018;5504;34;34158;Minerve;"2018-08-05 10:06:00";Population;3;1230;;;;;;;;;;;;3;3;;Probable;Coordinateur;"Involontaire (particulier)";Oui;Non;;;;32;5;SO;44;;Non
2018;5508;04;04132;Montsalier;"2018-02-07 15:32:00";Indéterminé;;6500;;6500;;;;;;;;;;;;1;Certaine;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5509;2B;2B153;Manso;"2018-08-05 17:33:00";Indéterminé;;1;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5510;13;13056;Martigues;"2018-08-04 18:14:00";Vigie-caméra;3;1300;1300;;;;;;;;;;;2;2;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5511;13;13088;"Rove (Le)";"2018-08-04 17:17:00";Vigie-caméra;3;330;330;;;;;;;;;;;1;3;1;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5512;13;13117;Vitrolles;"2018-08-06 13:25:00";Vigie-caméra;3;100;100;;;;;;;;;;;1;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5513;13;13048;Jouques;"2018-08-06 18:18:00";Vigie-caméra;3;100;100;;;;;;;;;;;2;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5514;13;13046;Gréasque;"2018-08-06 17:08:00";Population;3;20;20;;;;;;;;;;;1;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5516;34;34036;"Bosc (Le)";"2018-08-06 14:36:00";Population;2;58132;;58132;;;;;;;;;1;4;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5526;34;34079;Clermont-l'Hérault;"2018-08-08 18:28:00";Patrouille;2;74;74;;;;;;;;;;;3;3;4;Probable;Coordinateur;Malveillance;Oui;Non;;;;65;5;SE;35;;Non
2018;5529;84;84009;"Bastide-des-Jourdans (La)";"2018-08-03 19:21:00";Indéterminé;;150;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5532;84;84037;Châteauneuf-du-Pape;"2018-08-04 18:46:00";Indéterminé;;35000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5536;84;84089;Pertuis;"2018-08-08 15:52:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5543;2B;2B049;Calenzana;"2018-08-07 16:33:00";Indéterminé;;1;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5545;2B;2B277;Serra-di-Fiumorbo;"2018-08-07 17:23:00";Indéterminé;;1500;;;;;;;;;;;;;;;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5546;2B;2B199;Palasca;"2018-08-07 17:31:00";Indéterminé;;10;;;;;;;;;;;;;;;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5547;2B;2B153;Manso;"2018-08-07 19:59:00";Indéterminé;;1;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5548;2B;2B124;Ghisoni;"2018-08-08 16:31:00";Indéterminé;;1;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5549;2B;2B073;Casamaccioli;"2018-08-08 18:21:00";Indéterminé;;1;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5554;2B;2B162;Moltifao;"2018-08-09 19:09:00";Indéterminé;;10;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5560;2A;2A100;Cristinacce;"2018-07-26 16:21:00";Indéterminé;3;300;;300;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5561;07;07204;Saint-Agrève;"2018-08-07 14:41:00";Population;3;20;20;;;;;;;;;;;;;4;;;;Non;Non;;;;;;;;;Non
2018;5563;2A;2A258;Renno;"2018-07-26 17:28:00";Indéterminé;3;3000;;3000;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5566;2A;2A362;Zonza;"2018-08-01 15:26:00";Indéterminé;3;20;;20;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5570;2A;2A288;Sotta;"2018-08-03 17:55:00";Indéterminé;3;1;;1;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5571;2A;2A271;Sarrola-Carcopino;"2018-08-04 17:45:00";Indéterminé;;10;;10;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5572;2A;2A004;Ajaccio;"2018-08-06 15:42:00";Indéterminé;;8800;;8800;;;;;;;;;;2;3;1;Probable;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;5573;2A;2A131;Guagno;"2018-08-06 17:13:00";Indéterminé;3;20;;20;;;;;;;;;;3;3;;Probable;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5575;2A;2A240;Poggiolo;"2018-08-07 17:27:00";Indéterminé;;1;;1;;;;;;;;;;;;;Probable;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5606;34;34197;Péret;"2018-08-11 05:24:00";Population;3;11882;;11882;;;;;;;;;1;4;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5609;34;34286;Saint-Privat;"2018-08-12 08:38:00";Population;3;1212;;1212;;;;;;;;;;4;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5610;06;06142;Touët-de-l'Escarène;"2018-08-04 09:28:00";Population;5;100;50;;;;;;;;50;;;3;3;4;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;60;20;SE;;;Non
2018;5611;06;06023;Breil-sur-Roya;"2018-08-08 16:02:00";Population;5;1000;500;500;;;;;;;;;;3;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5612;06;06088;Nice;"2018-08-08 17:27:00";Population;3;200;;200;;;;;;;;;;2;2;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;5619;2B;2B311;Santa-Maria-Poggio;"2018-08-10 17:05:00";Indéterminé;;10;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5620;2B;2B140;Lento;"2018-08-10 22:50:00";Indéterminé;;5;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5621;2B;2B153;Manso;"2018-08-10 16:36:00";Indéterminé;;1;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5628;34;34203;Pinet;"2018-08-12 12:01:00";Vigie-caméra;3;196;196;;;;;;;;;;;4;3;5;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5629;66;66014;Baixas;"2018-01-04 16:58:00";Population;1;1000;;1000;;;;;;;;;;2;3;1;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;52;60;NO;19;;Non
2018;5630;34;34329;Vendres;"2018-08-12 17:09:00";Indéterminé;3;266;;266;;;;;;;;;;4;3;1;Probable;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;5634;83;83103;"Revest-les-Eaux (Le)";"2018-07-31 13:48:00";Population;3;40;;;;;;;;;;;;4;2;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5637;83;83140;Tourves;"2018-08-01 16:30:00";Population;3;250;250;;;;;;;;;;;3;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5642;83;83111;Sainte-Anastasie-sur-Issole;"2018-08-03 16:13:00";Population;3;30;;;;;;;;;;;;3;3;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5644;83;83087;Nans-les-Pins;"2018-08-03 17:04:00";Population;3;20;20;;;;;;;;;;;3;3;5;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;68;;;33;;Non
2018;5645;34;34188;Olmet-et-Villecun;"2018-07-22 17:53:00";Population;3;4892;;4892;;;;;;;;;1;4;1;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5646;34;34103;Fontès;"2018-07-31 11:49:00";Population;3;799;;799;;;;;;;;;;1;3;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5648;83;83121;Salernes;"2018-08-05 17:00:00";Population;3;2;;;;;;;;;;;;4;3;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5649;83;83151;Vins-sur-Caramy;"2018-08-05 17:25:00";Population;5;500;500;;;;;;;;;;;3;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5654;48;48171;Saint-Martin-de-Lansuscle;"2018-08-13 16:03:00";Population;3;2200;2200;;;;;;;;;;1;3;3;5;Certaine;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5655;83;83140;Tourves;"2018-08-06 11:48:00";Population;3;2;2;;;;;;;;;;;3;2;4;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;5660;83;83104;Rians;"2018-08-07 16:28:00";Population;3;400;400;;;;;;;;;;;2;3;1;Certaine;Sapeur-pompier;Naturelle;Oui;Non;;;;;;;;;Non
2018;5662;83;83118;Saint-Raphaël;"2018-08-08 18:26:00";Population;3;100;100;;;;;;;;;;;1;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5668;83;83100;Puget-Ville;"2018-08-10 16:07:00";"Moyen aérien";3;90;;;;;;;;;;;;3;3;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5669;83;83075;"Mayons (Les)";"2018-08-10 19:07:00";Population;3;300;;;;;;;;;;;;3;3;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5677;83;83075;"Mayons (Les)";"2018-08-14 14:26:00";Patrouille;5;10;;;;;;;;;;;;3;3;;Certaine;Sapeur-pompier;Naturelle;Oui;Non;;;;;;;;;Non
2018;5693;11;11014;Armissan;"2018-07-25 16:59:00";Indéterminé;;600;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5704;2A;2A004;Ajaccio;"2018-07-23 13:13:00";Indéterminé;3;10;;10;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5706;2A;2A160;Moca-Croce;"2018-07-29 12:09:00";Indéterminé;3;30;;30;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5709;2A;2A362;Zonza;"2018-07-31 14:30:00";Indéterminé;;20;;20;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5710;83;83061;Fréjus;"2018-08-03 14:12:00";Population;2;200;;200;;;;;;;;;;4;3;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;5711;2A;2A209;Peri;"2018-08-12 10:50:00";Population;3;1800;;1800;;;;;;;;;;4;3;1;Probable;Sapeur-pompier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5712;26;26190;Montaulieu;"2018-08-06 16:39:00";Population;3;1250;1250;;;;;;;;;;;3;3;3;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;5719;34;34157;Mèze;"2018-08-15 04:14:00";Population;3;3200;;3200;;;;;;;;;1;4;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5720;34;34157;Mèze;"2018-08-15 01:58:00";Indéterminé;3;4042;;4042;;;;;;;;;1;4;3;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5723;34;34157;Mèze;"2018-08-16 08:33:00";Population;3;787;787;;;;;;;;;;;2;3;4;Probable;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;5724;2B;2B124;Ghisoni;"2018-08-13 08:03:00";Indéterminé;;10;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5729;2B;2B185;Oletta;"2018-08-16 11:25:00";Indéterminé;;2;;;;;;;;;;;;;;;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5733;34;34157;Mèze;"2018-08-17 08:46:00";Population;3;51;51;;;;;;;;;;;2;3;4;Probable;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;5743;2B;2B095;Corscia;"2018-08-17 15:45:00";Indéterminé;;10;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5745;2B;2B156;Mausoléo;"2018-08-19 15:02:00";Indéterminé;;10;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5746;2B;2B235;Pioggiola;"2018-08-19 17:23:00";Indéterminé;;10;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5757;34;34157;Mèze;"2018-08-18 12:54:00";Population;3;2329;2329;;;;;;;;;;;2;3;4;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5758;11;11040;Bizanet;"2018-08-14 18:01:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5763;11;11008;Alet-les-Bains;"2018-08-08 12:46:00";Indéterminé;;200;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5764;11;11098;Conilhac-Corbières;"2018-07-28 18:43:00";Indéterminé;;10;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5765;11;11203;Lézignan-Corbières;"2018-08-08 07:38:00";Indéterminé;;1;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5766;11;11015;Arques;"2018-08-07 20:21:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5767;11;11296;Pouzols-Minervois;"2018-08-07 19:58:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5768;11;11306;Quirbajou;"2018-08-07 13:59:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5769;11;11069;Carcassonne;"2018-08-06 04:14:00";Indéterminé;;150;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5770;11;11037;Berriac;"2018-08-06 00:38:00";Indéterminé;;3;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5771;11;11069;Carcassonne;"2018-08-06 00:11:00";Indéterminé;;10;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5773;11;11043;Bouilhonnac;"2018-08-05 15:53:00";Indéterminé;;1000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5798;30;30321;Sommières;"2018-08-20 13:14:00";Indéterminé;;34818;2200;32618;;;;;;;;;;3;3;1;Certaine;Forestier;Accidentelle;Oui;Non;;;;;;;;;Non
2018;5800;30;30062;Calvisson;"2018-08-20 15:48:00";Indéterminé;;4793;400;4393;;;;;;;;;;4;3;1;Probable;Forestier;Malveillance;Oui;Non;;;;;;;;;Non
2018;5802;2B;2B190;Olmi-Cappella;"2018-08-20 08:21:00";Indéterminé;;5;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5810;04;04149;Peyruis;"2018-08-04 13:15:00";Indéterminé;;7500;7500;;;;;;;;;;;3;3;5;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;5814;04;04162;Revest-des-Brousses;"2018-08-11 18:02:00";Indéterminé;;20;20;;;;;;;;;;;3;3;5;Probable;Forestier;Malveillance;Non;Non;;;;;;;;;Non
2018;5817;04;04163;Revest-du-Bion;"2018-08-16 16:17:00";Indéterminé;;800;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5818;04;04242;Villeneuve;"2018-07-26 12:14:00";Indéterminé;;90;90;;;;;;;;;;;3;3;4;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;5819;04;04236;Vergons;"2018-08-01 14:24:00";Indéterminé;;2;2;;;;;;;;;;;3;3;5;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;5820;04;04242;Villeneuve;"2018-08-03 14:20:00";Indéterminé;;3100;;3100;;;;;;;;;;3;3;5;Probable;Forestier;Accidentelle;Non;Non;;;;;;;;;Non
2018;5822;34;34184;Nizas;"2018-08-17 11:16:00";Indéterminé;3;41512;;41512;;;;;;;;;1;4;2;1;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5825;34;34003;Agde;"2018-08-19 15:24:00";Indéterminé;3;2214;2214;;;;;;;;;;1;4;3;4;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;5828;34;34004;Agel;"2018-08-10 22:02:00";Indéterminé;3;2956;;2956;;;;;;;;;1;2;3;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5843;2B;2B016;Antisanti;"2018-08-22 14:26:00";Indéterminé;;10;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5844;2B;2B096;Corte;"2018-08-22 16:54:00";Indéterminé;;500;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5849;06;06041;Cipières;"2018-01-21 11:37:00";Indéterminé;3;15020;;15020;;;;;;;;;1;4;3;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;5851;11;11202;Leucate;"2018-08-18 23:27:00";Indéterminé;;30;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5852;11;11144;Fitou;"2018-08-16 08:50:00";Indéterminé;;1154;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5853;11;11253;Montolieu;"2018-08-03 15:54:00";Indéterminé;;698;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5854;11;11037;Berriac;"2018-08-21 00:15:00";Indéterminé;;400;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5855;11;11145;Fleury;"2018-08-19 04:09:00";Indéterminé;;34575;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5856;11;11262;Narbonne;"2018-08-20 14:11:00";Indéterminé;;16243;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5857;11;11145;Fleury;"2018-08-20 15:31:00";Indéterminé;;238;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5858;11;11069;Carcassonne;"2018-08-19 23:25:00";Indéterminé;;110;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5860;06;06077;Lucéram;"2018-02-11 14:50:00";Population;3;3000;1500;1500;;;;;;;;;;4;3;3;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5861;11;11308;Raissac-sur-Lampy;"2018-08-15 09:04:00";Indéterminé;;10;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5862;11;11069;Carcassonne;"2018-08-22 00:53:00";Indéterminé;;20;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5871;06;06050;Coursegoules;"2018-02-11 17:50:00";Population;3;300;;300;;;;;;;;;;2;3;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5901;06;06136;Sospel;"2018-08-23 17:06:00";Population;3;50;;;;;;;;;;;;3;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5905;2A;2A160;Moca-Croce;"2018-07-20 18:13:00";Indéterminé;3;300;;300;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5907;2A;2A040;Bocognano;"2018-08-06 16:44:00";Indéterminé;3;10;;10;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5908;34;34327;Vendargues;"2018-08-23 18:50:00";Population;3;355;355;;;;;;;;;;;2;3;4;Probable;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;5909;2A;2A200;Palneca;"2018-08-08 18:15:00";Indéterminé;3;300;;300;;;;;;;;;;3;3;1;Certaine;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5910;2A;2A004;Ajaccio;"2018-08-14 00:39:00";Indéterminé;3;200;;200;;;;;;;;;;1;3;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;5912;2A;2A017;Appietto;"2018-08-15 12:54:00";Indéterminé;;20;;20;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;5913;2A;2A129;Grossa;"2018-08-16 17:28:00";Indéterminé;3;1000;;1000;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5930;30;30231;Saint-André-de-Valborgne;"2018-08-26 23:12:00";Indéterminé;;50;;;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";Malveillance;Non;Non;;;;;;;;;Non
2018;5931;2B;2B292;Sant'Andréa-di-Bozio;"2018-08-23 14:20:00";Indéterminé;;5;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5932;2B;2B050;Calvi;"2018-08-23 14:35:00";Indéterminé;;5;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5933;2B;2B096;Corte;"2018-08-23 15:57:00";Indéterminé;;5;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5934;2B;2B002;Aghione;"2018-08-24 18:07:00";Indéterminé;;40000;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5938;2B;2B355;Volpajola;"2018-08-26 13:48:00";Indéterminé;;30000;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5943;04;04077;Entrevennes;"2018-08-20 17:39:00";Indéterminé;;340;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5946;83;83063;"Garde-Freinet (La)";"2018-08-25 15:39:00";Population;3;15000;15000;;;;;;;;;;1;3;3;3;Certaine;Forestier;Accidentelle;Oui;Non;;;;31;35;NO;28;;Non
2018;5948;83;83126;"Seyne-sur-Mer (La)";"2018-08-26 06:14:00";Population;3;5000;5000;;;;;;;;;;1;1;3;4;Probable;Forestier;"Involontaire (particulier)";Oui;Non;;;;45;40;NE;18;;Non
2018;5951;48;48014;Bagnols-les-Bains;"2018-08-20 15:05:00";Population;3;7100;;7000;;;;;;;100;;1;2;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;5952;48;48146;Sainte-Enimie;"2018-08-22 15:11:00";Population;3;5200;5200;0;;;;;;;;;1;3;3;4;Certaine;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5953;48;48136;Saint-André-de-Lancize;"2018-08-22 17:30:00";Population;3;300;;300;;;;;;;;;;3;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;5954;48;48136;Saint-André-de-Lancize;"2018-08-22 17:30:00";Population;3;500;;500;;;;;;;;;;3;3;1;Certaine;Coordinateur;Naturelle;Non;Non;;;;;;;;;Non
2018;5959;30;30032;Beaucaire;"2018-08-27 11:38:00";Indéterminé;;300;;;;;;;;;;;;;;1;;;;Non;Non;;;;;;;;;Non
2018;5961;34;34058;Castries;"2018-08-24 09:14:00";Indéterminé;3;10;;;;;;;;;;;;1;3;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;5963;34;34079;Clermont-l'Hérault;"2018-08-25 14:04:00";Population;2;990;990;;;;;;;;;;;4;3;4;Certaine;Coordinateur;Malveillance;Oui;Non;;;;31;10;NO;24;;Non
2018;5964;34;34079;Clermont-l'Hérault;"2018-08-25 14:04:00";Population;2;184;184;;;;;;;;;;;4;3;3;Certaine;Coordinateur;Malveillance;Oui;Non;;;;31;10;NO;24;;Non
2018;5965;34;34186;Octon;"2018-08-25 17:27:00";Vigie-caméra;;1007;1007;;;;;;;;;;;4;3;3;Probable;Coordinateur;"Involontaire (travaux)";Oui;Non;;;;;;;;;Non
2018;5975;30;30334;Uzès;"2018-08-28 14:06:00";Population;3;1;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
